episode,alpha
1,0.09999999999999996
2,0.05145349142806082
3,0.030275150519394625
4,0.1
5,0.08833333333333335
6,0.01823824840084153
7,0.1
8,0.025172072018417428
9,0.05524788249246453
10,0.0081828473764192
11,0.1
12,0.08666666666666667
13,0.007844684944635964
14,0.002856814794346995
15,0.1
16,0.0030547155675721377
17,0.052243247006404904
18,0.012702220768911676
19,0.0020462429534943483
20,0.00374647974762406
21,0.0034611842949781543
22,0.008480023795851782
23,0.004137574880882836
24,0.004992832027124933
25,0.004626670315523588
26,0.0020760085518571805
27,0.1
28,0.001537686570843865
29,0.002100769315132123
30,0.0023894889179873276
31,0.0021196455784832815
32,0.001851181670484609
33,0.0012216809495658955
34,0.0013778947457123724
35,0.003700757575757576
36,0.002186544640608952
37,0.001940457418776105
38,0.0012372052011861724
39,0.0012448306539358457
40,0.0014022219057114372
41,0.004421006107360978
42,0.0013515056372199231
43,0.0011615143369175626
44,0.002959046540343533
45,0.0017223259816393239
46,0.001030677833080003
47,0.0013759398496240604
48,0.001038222884090345
49,0.0011581612580856837
50,0.0010938286402394314
51,0.001079978370554178
52,0.0013888888888888892
53,0.0012095832868666595
54,0.0012894345238095239
55,0.0010520775515532813
56,0.0010486987097115836
57,0.001051701802421435
58,0.0013211042688654631
59,0.001307546247443946
60,0.001081486215823124
61,0.0010807934459050078
62,0.0010227820910940345
63,0.0012842329320734637
64,0.0010679012345679014
65,0.001024976873265495
66,0.0016538461538461537
67,0.0013559470337747186
68,0.0010352393617021277
69,0.0010386580336165495
70,0.0010765558876557994
71,0.0010774410774410776
72,0.0010058027079303676
73,0.0012254770976234486
74,0.0010079588839651448
75,0.00199721865639709
76,0.0012526480252744937
77,0.0010765290505550247
78,0.0010218253968253968
79,0.0010290148448043185
80,0.0010093977032137205
81,0.0010155038759689923
82,0.001027300303336704
83,0.0010202856818958118
84,0.0010114566284779051
85,0.0010156106519742885
86,0.0010351812366737744
87,0.0014705882352941176
88,0.0010225694444444444
89,0.001003342618671465
90,0.0010255281690140846
91,0.0010289658854937122
92,0.0010063752276867031
93,0.0010400185236639806
94,0.0010057280675309019
95,0.0010652557319223985
96,0.0010094081134709016
97,0.001019547325102881
98,0.0010115532734274713
99,0.0010150464751531559
100,0.001003550507769266
101,0.0010010299625468168
102,0.0010074074074074078
103,0.0010017408429189637
104,0.0010319148936170212
105,0.001002481532779317
106,0.001005102553305924
107,0.0010183428689746208
108,0.0010117890441238985
109,0.0010042388374446232
110,0.0010000000000000002
111,0.001031941031941032
112,0.0010077519379844962
113,0.0010033240997229921
114,0.0010000000000000002
115,0.0010034732709151316
116,0.001
117,0.0010000000000000002
118,0.0010176282051282052
119,0.0010000000000000002
120,0.001
121,0.0010221518987341774
122,0.0010000000000000005
123,0.001001450802099505
124,0.0010000000000000002
125,0.0010018446402951429
126,0.001
127,0.0010004971341677391
128,0.0010000000000000005
129,0.0010010761366693573
130,0.0010339261285909715
131,0.001
132,0.001
133,0.0010033231270199995
134,0.001001013077914902
135,0.001
136,0.0010009633587615243
137,0.0010000000000000002
138,0.0010000000000000005
139,0.0010036869395214417
140,0.0010012451026208513
141,0.0010012886597938143
142,0.0010000000000000002
143,0.001001016972445544
144,0.001
145,0.0010000000000000002
146,0.001
147,0.001
148,0.0010000000000000002
149,0.0010000000000000002
150,0.0010000000000000005
151,0.0010000000000000002
152,0.001
153,0.0010000000000000002
154,0.001
155,0.0010000000000000002
156,0.001
157,0.001
158,0.001
159,0.001
160,0.001
161,0.001
162,0.0010000000000000005
163,0.0010000000000000005
164,0.0010000000000000002
165,0.001
166,0.0010000000000000005
167,0.0010000000000000002
168,0.0010000000000000005
169,0.001
170,0.001
171,0.0010000000000000002
172,0.0010000000000000002
173,0.0010000000000000002
174,0.0010000000000000002
175,0.001
176,0.001
177,0.001
178,0.0010000000000000002
179,0.001
180,0.001
181,0.001
182,0.0010000000000000002
183,0.0010000000000000002
184,0.001
185,0.0010000000000000005
186,0.001
187,0.0010000000000000002
188,0.001
189,0.001
190,0.001
191,0.001
192,0.001
193,0.0010000000000000002
194,0.0010000000000000002
195,0.001
196,0.0010000000000000005
197,0.0010000000000000002
198,0.0010000000000000002
199,0.0010000000000000002
200,0.001
201,0.001
202,0.0010000000000000002
203,0.001
204,0.0010000000000000005
205,0.0010000000000000002
206,0.001
207,0.0010000000000000002
208,0.001
209,0.0010000000000000002
210,0.001
211,0.001
212,0.0010000000000000005
213,0.001
214,0.001
215,0.001
216,0.0010000000000000005
217,0.001
218,0.0010000000000000005
219,0.001
220,0.0010000000000000002
221,0.001
222,0.001
223,0.001
224,0.0010000000000000002
225,0.0010000000000000002
226,0.001
227,0.0010000000000000005
228,0.0010000000000000005
229,0.001
230,0.001
231,0.001
232,0.001
233,0.001
234,0.0010000000000000005
235,0.0010000000000000002
236,0.0010000000000000002
237,0.0010000000000000002
238,0.0010000000000000002
239,0.0010000000000000005
240,0.001
241,0.0010000000000000002
242,0.001
243,0.001
244,0.001
245,0.0010000000000000005
246,0.001
247,0.001
248,0.001
249,0.0010000000000000005
250,0.001
251,0.0010000000000000002
252,0.0010000000000000002
253,0.0010000000000000002
254,0.0010000000000000002
255,0.001
256,0.0010000000000000002
257,0.001
258,0.0010000000000000002
259,0.0010000000000000005
260,0.0010000000000000005
261,0.001
262,0.001
263,0.001
264,0.001
265,0.0010000000000000005
266,0.001
267,0.0010000000000000002
268,0.001
269,0.001
270,0.0010000000000000002
271,0.001
272,0.001
273,0.0010000000000000002
274,0.001
275,0.0010000000000000005
276,0.0010000000000000005
277,0.0010000000000000002
278,0.0010000000000000002
279,0.001
280,0.0010000000000000002
281,0.0010000000000000002
282,0.0010000000000000005
283,0.001
284,0.0010000000000000005
285,0.0010000000000000002
286,0.001
287,0.0010000000000000005
288,0.0010000000000000002
289,0.001
290,0.001
291,0.0010000000000000005
292,0.0010000000000000002
293,0.0010000000000000005
294,0.001
295,0.0010000000000000002
296,0.001
297,0.0010000000000000005
298,0.001
299,0.001
300,0.001
301,0.0010000000000000002
302,0.001
303,0.001
304,0.001
305,0.0010000000000000002
306,0.0010000000000000005
307,0.001
308,0.0010000000000000005
309,0.0010000000000000002
310,0.001
311,0.0010000000000000005
312,0.0010000000000000002
313,0.001
314,0.001
315,0.0010000000000000005
316,0.001
317,0.0010000000000000005
318,0.0010000000000000005
319,0.0010000000000000002
320,0.001
321,0.001
322,0.0010000000000000005
323,0.001
324,0.0010000000000000005
325,0.0010000000000000005
326,0.0010000000000000005
327,0.0010000000000000002
328,0.001
329,0.0010000000000000002
330,0.001
331,0.001
332,0.001
333,0.001
334,0.001
335,0.001
336,0.0010000000000000002
337,0.001
338,0.001
339,0.001
340,0.0010000000000000005
341,0.0010000000000000005
342,0.001
343,0.001
344,0.0010000000000000005
345,0.001
346,0.0010000000000000002
347,0.0010000000000000005
348,0.001
349,0.0010000000000000002
350,0.0010000000000000005
351,0.0010000000000000002
352,0.0010000000000000002
353,0.001
354,0.001
355,0.0010000000000000002
356,0.001
357,0.0010000000000000002
358,0.001
359,0.001
360,0.001
361,0.001
362,0.001
363,0.0010000000000000005
364,0.001
365,0.0010000000000000002
366,0.001
367,0.001
368,0.0010000000000000002
369,0.001
370,0.001
371,0.001
372,0.0010000000000000005
373,0.001
374,0.0010000000000000002
375,0.0010000000000000002
376,0.0010000000000000002
377,0.001
378,0.0010000000000000002
379,0.0010000000000000005
380,0.0010000000000000002
381,0.001
382,0.001
383,0.0010000000000000002
384,0.0010000000000000002
385,0.0010000000000000005
386,0.001
387,0.0010000000000000002
