episode,alpha
1,0.7999999999999999
2,0.8
3,0.8000000000000002
4,0.8000000000000002
5,0.8000000000000002
6,0.7999999999999996
7,0.8
8,0.8000000000000002
9,0.8000000000000003
10,0.4
11,0.26666666666666666
12,0.19999999999999998
13,0.16
14,0.13333333333333333
15,0.11428571428571431
16,0.10000000000000003
17,0.08888888888888888
18,0.08
19,0.07272727272727274
20,0.06666666666666665
21,0.06153846153846154
22,0.057142857142857134
23,0.05333333333333336
24,0.05
25,0.047058823529411764
26,0.044444444444444446
27,0.042105263157894736
28,0.04000000000000001
29,0.03809523809523809
30,0.03636363636363637
31,0.034782608695652174
32,0.03333333333333333
33,0.032
34,0.030769230769230767
35,0.02962962962962962
36,0.02857142857142857
37,0.027586206896551734
38,0.026666666666666665
39,0.025806451612903233
40,0.024999999999999998
41,0.02424242424242424
42,0.023529411764705882
43,0.022857142857142857
44,0.022222222222222223
45,0.021621621621621623
46,0.02105263157894737
47,0.02051282051282051
48,0.02
49,0.01951219512195122
50,0.019047619047619042
51,0.018604651162790694
52,0.018181818181818184
53,0.017777777777777774
54,0.017391304347826087
55,0.017021276595744688
56,0.016666666666666666
57,0.0163265306122449
58,0.016000000000000004
59,0.01568627450980392
60,0.015384615384615385
61,0.01509433962264151
62,0.01481481481481481
63,0.014545454545454544
64,0.014285714285714289
65,0.014035087719298246
66,0.013793103448275865
67,0.013559322033898306
68,0.013333333333333332
69,0.01311475409836066
70,0.012903225806451608
71,0.012698412698412698
72,0.0125
73,0.01230769230769231
74,0.012121212121212123
75,0.011940298507462688
76,0.011764705882352944
77,0.011594202898550725
78,0.011428571428571429
79,0.011267605633802821
80,0.011111111111111113
81,0.010958904109589041
82,0.010810810810810811
83,0.010666666666666666
84,0.010526315789473686
85,0.010389610389610391
86,0.010256410256410256
87,0.010126582278481013
88,0.010000000000000002
89,0.009876543209876541
90,0.009756097560975608
91,0.00963855421686747
92,0.009523809523809525
93,0.009411764705882354
94,0.009302325581395347
95,0.009195402298850575
96,0.00909090909090909
97,0.008988764044943821
98,0.008888888888888889
99,0.008791208791208791
100,0.008695652173913044
101,0.00860215053763441
102,0.00851063829787234
103,0.008421052631578947
104,0.008333333333333333
105,0.00824742268041237
106,0.008163265306122448
107,0.008080808080808079
108,0.008000000000000002
109,0.007920792079207923
110,0.00784313725490196
111,0.0077669902912621365
112,0.007692307692307688
113,0.0076190476190476225
114,0.007547169811320755
115,0.007476635514018692
116,0.007407407407407405
117,0.007339449541284404
118,0.007272727272727273
119,0.007207207207207207
120,0.007142857142857144
121,0.007079646017699118
122,0.007017543859649125
123,0.006956521739130435
124,0.006896551724137933
125,0.006837606837606838
126,0.006779661016949155
127,0.006722689075630254
128,0.006666666666666667
129,0.006611570247933885
130,0.006557377049180327
131,0.0065040650406504065
132,0.0064516129032258064
133,0.006400000000000002
134,0.00634920634920635
135,0.006299212598425198
136,0.006250000000000001
137,0.006201550387596899
138,0.006153846153846155
139,0.0061068702290076335
140,0.006060606060606061
141,0.006015037593984961
142,0.005970149253731343
143,0.005925925925925926
144,0.0058823529411764705
145,0.005839416058394161
146,0.005797101449275362
147,0.0057553956834532375
148,0.005714285714285714
149,0.005673758865248227
150,0.005633802816901409
151,0.005594405594405594
152,0.005555555555555554
153,0.005517241379310344
154,0.005479452054794521
155,0.005442176870748301
156,0.005405405405405403
157,0.005369127516778524
158,0.005333333333333337
159,0.005298013245033113
160,0.005263157894736844
161,0.005228758169934639
