episode,alpha
1,0.7999999999999997
2,0.3991058086472234
3,0.2290316166859501
4,0.8
5,0.70625
6,0.13387456776096002
7,0.8
8,0.19884618100693027
9,0.38639629376471485
10,0.0576768233973157
11,0.8
12,0.68
13,0.05998560903421243
14,0.022132854396794997
15,0.8
16,0.023500855099810362
17,0.4171109592162224
18,0.09284381191426369
19,0.014711069920131058
20,0.028226271653534328
21,0.025138253189389264
22,0.06181135320550242
23,0.03079173826453161
24,0.038218271521224784
25,0.03455517116771783
26,0.010616420676022706
27,0.8
28,0.008598642614054531
29,0.01367716399567447
30,0.010897291406349884
31,0.01216628074188264
32,0.01071558950946516
33,0.005759517627645102
34,0.007542687763249133
35,0.026017530519181556
36,0.014816162616243968
37,0.011662008197347935
38,0.006934451690594487
39,0.006082478922973747
40,0.009133918409868172
41,0.0335042495757337
42,0.007052970279242868
43,0.005573231221291919
44,0.022665786594358025
45,0.01224730139880555
46,0.00398252540464053
47,0.007058569351037668
48,0.003647059064393017
49,0.005058545733215592
50,0.00417453888071739
51,0.003988663928122522
52,0.007329875073466041
53,0.006324407728990018
54,0.0073916931608446245
55,0.004016950397524457
56,0.0030578601410845762
57,0.0037702674540264223
58,0.007728897061992115
59,0.005936883456983743
60,0.004119140940630988
61,0.0038218411450542
62,0.003485954224130417
63,0.007859319792912075
64,0.004287950690834898
65,0.002932937219067088
66,0.011338343161421537
67,0.008101916431864567
68,0.0031352019947961675
69,0.0033491025233424263
70,0.004458752484148827
71,0.004093865522679826
72,0.0023295715962405334
73,0.006458477897643759
74,0.002418394753773103
75,0.015631049167634536
76,0.006617538739282386
77,0.004462648080910056
78,0.003023899411094216
79,0.0033584621263621816
80,0.0022008686932402065
81,0.0024072786586597536
82,0.0033740900617541644
83,0.002712177550706168
84,0.002267259041538637
85,0.002488489685175739
86,0.003619192900828698
87,0.011594202898550725
88,0.002481109230474643
89,0.0020263581607629427
90,0.0033051725212317976
91,0.0024890685636968
92,0.0018480303191481537
93,0.0031694283486810026
94,0.0017772451744960918
95,0.0049520206793268896
96,0.002087133113874547
97,0.0025079834312862225
98,0.0021475248352981887
99,0.0024213879249967915
100,0.0017720956214381481
101,0.0015617388091391502
102,0.0027213682338149293
103,0.0020467253991043734
104,0.006142893465547928
105,0.0018662716293311908
106,0.002471041632222188
107,0.0021870735359794213
108,0.0018803127939413075
109,0.0014090999490113097
110,0.0026506395630328137
111,0.0031678595951982772
112,0.0016608898881090798
113,0.001722234288061688
114,0.0017911804821770054
115,0.0013829151058694271
116,0.001910819384427947
117,0.0014878896602417166
118,0.002200432530841858
119,0.0026940275195350464
120,0.004392535760869866
121,0.003507133021536026
122,0.0018723092535588614
123,0.0014694990235046017
124,0.0017977945729298422
125,0.0015843890923630255
126,0.0012103074987349566
127,0.0013403945368003925
128,0.0010704088401738549
129,0.0012656803839880776
130,0.00466135876913687
131,0.0019272489961942706
132,0.0015600841158558483
133,0.0017309914117753337
134,0.001091714323970252
135,0.004194935499283325
136,0.001355128017769975
137,0.0013609422899663757
138,0.0011894312459376421
139,0.0021165313075271457
140,0.0014129545061746698
141,0.0018466475670806308
142,0.0010094668100132855
143,0.002232488268093138
144,0.001887903686678143
145,0.0013383195794028095
146,0.0038095238095238095
147,0.0013608643442877444
148,0.0013291706339068165
149,0.0036973544010947073
150,0.002448214918429318
151,0.0026595146199966126
152,0.0010309924468361624
153,0.0014403551110960399
154,0.004968944099378882
155,0.0010768590087184748
156,0.003127448866222003
157,0.0018650529763468403
158,0.0048484848484848485
159,0.001090644418523175
160,0.004966452237670333
161,0.0028717342571853884
162,0.0023017039372648634
163,0.0011782911982246974
164,0.0015408736008476942
165,0.004117139891670559
166,0.0011468478675036387
167,0.001315702211444092
168,0.001243025065845893
169,0.0013995049958343444
170,0.004545454545454546
171,0.0010621459616371731
172,0.0028526848436884722
173,0.0010280149917335027
174,0.0010806531193553936
175,0.0012770903714199296
176,0.005714285714285714
177,0.0010101981066283376
178,0.0011156717355524605
179,0.004215642513514854
180,0.0032274590163934424
181,0.004347826086956522
182,0.0013456631100476088
183,0.0011985692356944139
184,0.001044810000657218
185,0.0010456892157444239
186,0.003978380294169768
187,0.0012038276680701643
188,0.0012012946095732407
189,0.004188481675392671
190,0.0011699118135189246
191,0.0007666659564139563
192,0.0013111881318125557
193,0.0009620195449965719
194,0.002204974566146207
195,0.0009212416303529522
196,0.0008634580722429335
197,0.001220147584000191
198,0.0008218292543268527
199,0.0008767336477733881
200,0.0012467952125198906
201,0.0031841165072097103
202,0.0009530676511193659
203,0.0015318663261743558
204,0.0008611131344828151
205,0.0008205790920666752
206,0.0011589244533796647
207,0.0007993029932192744
208,0.003406018810807311
209,0.0013776758904375335
210,0.0024999341108061326
211,0.0008398203164342565
212,0.0016264038536804293
213,0.0010249384278279618
214,0.002295570029955133
215,0.0017051563211907962
216,0.001268661785931849
217,0.0016873191335772119
218,0.0008186241791296184
219,0.0016439120727460333
220,0.0015615221193738893
221,0.0019424832218900138
222,0.0008610461681315349
223,0.0015817518191061084
224,0.0007344311828247508
225,0.0012017418079902063
226,0.002540327689592408
227,0.0009144899466273849
228,0.0009201124635846588
229,0.0019120930578753602
230,0.0008900142564968026
231,0.0007424170460956123
232,0.0008585044813524379
233,0.0010764792418642662
234,0.0008750980345265545
235,0.0010922946027652478
236,0.0012556763920517735
237,0.0009438323051752013
238,0.0007288751637555184
239,0.0009934110972345366
240,0.0007280239235765351
241,0.0009533950800681463
242,0.0007913583986733566
243,0.0016939797750995776
244,0.0011203016627546226
245,0.0006598927250745516
246,0.0014404519570225952
247,0.000900448494764542
248,0.0007264578469731083
249,0.0008046197406114402
250,0.0007498675903682244
251,0.0008245016895812921
252,0.0012018561827575416
253,0.0006362280613825009
254,0.0007290685842572766
255,0.002315433516195483
256,0.0008484816852146926
257,0.0006345300531571398
258,0.0007185740390609054
259,0.0006454566471005465
260,0.0017537468573933996
261,0.0026154213035359994
262,0.0006523674271280359
263,0.0015802340688093053
264,0.0010195852438281275
265,0.0009353319711175028
266,0.0007395949067531692
267,0.0006172483604786034
268,0.0029629629629629632
269,0.0029520295202952033
270,0.0008464861413454805
271,0.0010326269357160017
272,0.0022018496612538985
273,0.0006301609082010597
274,0.0021951284725007353
275,0.0008452461466292128
276,0.0009347584989906748
277,0.0006442081019969967
278,0.0007742783161054364
279,0.0016654934256782048
280,0.000772978691147633
281,0.0006803220585031946
282,0.0006822561372933211
283,0.0014537589643229694
284,0.0013818246409929753
285,0.0008019896344706962
286,0.0009276158690583819
287,0.0006993175749518487
288,0.000651375777923327
289,0.0008838537732339817
290,0.0006690369696304865
291,0.0007639368467399556
292,0.0006292625765862714
293,0.000533862572910084
294,0.000594783494888635
295,0.0008682646270175519
296,0.0008243940391574199
297,0.0005331779104258285
298,0.0017832202238678735
299,0.0021871461871461875
300,0.0006013277475784394
301,0.0005391197691841979
302,0.0012534352167395842
303,0.001066615237346952
304,0.0026490066225165563
305,0.0008759433397053243
306,0.0011727422732940637
307,0.0007112917226335521
308,0.0006139589438324989
309,0.00059648073213369
310,0.0012037414576511077
311,0.0006266568779993574
312,0.0008668217389481723
313,0.0007203326548200161
314,0.002547770700636943
315,0.000580862241343904
316,0.0008803141577726908
317,0.0007100017557900482
318,0.0005169538610482969
319,0.000559830526400019
320,0.0007010098178997525
321,0.0010456021903068474
322,0.0005665100803527695
323,0.0005949310127541573
324,0.0005601604711597811
325,0.0005628745519078624
326,0.0005306789646803854
327,0.0005596457517029077
328,0.0020022444693829932
329,0.0006231943958072639
330,0.0005027538776446531
331,0.0011447636795157126
332,0.000822824769579926
333,0.000768040169062787
334,0.0005876620480559443
335,0.000556527390870693
336,0.0005560518250967946
337,0.0012567614801312155
338,0.0007913722632097768
339,0.0005020893122346759
340,0.0006484499094067761
341,0.0008073458395785099
342,0.0009901948974131059
343,0.0025889967637540453
344,0.0012376576712516947
345,0.0014203922924748485
346,0.0017620097592749798
347,0.0006833457836594315
348,0.0013338275164423753
349,0.000990823187009717
350,0.0005401357612077258
351,0.00048619992682233674
352,0.0005513455916283681
353,0.0005433064225917082
354,0.0004998642076530874
355,0.000718251476395145
356,0.0005955218735886923
357,0.0004901978004255363
358,0.0007035166005247638
359,0.0006499440279830049
360,0.0009698926148521301
361,0.0008245870415099074
362,0.00099314750858803
363,0.0005062963769032704
364,0.0013636018488545154
