episode,alpha
1,0.09999999999999996
2,0.09999999999999999
3,0.09999999999999999
4,0.1
5,0.1
6,0.09999999999999999
7,0.1
8,0.09999999999999999
9,0.1
10,0.04999999999999999
11,0.03333333333333333
12,0.025
13,0.019999999999999997
14,0.016666666666666666
15,0.014285714285714287
16,0.012499999999999999
17,0.011111111111111112
18,0.01
19,0.009090909090909092
20,0.008333333333333331
21,0.007692307692307692
22,0.0071428571428571435
23,0.006666666666666666
24,0.00625
25,0.005882352941176471
26,0.005555555555555556
27,0.005263157894736842
28,0.005
29,0.004761904761904761
30,0.004545454545454546
31,0.004347826086956522
32,0.004166666666666668
33,0.004000000000000002
34,0.003846153846153846
35,0.003703703703703704
36,0.003571428571428572
37,0.0034482758620689663
38,0.003333333333333335
39,0.003225806451612904
40,0.003125
41,0.0030303030303030303
42,0.002941176470588236
43,0.002857142857142857
44,0.002777777777777778
45,0.002702702702702703
46,0.002631578947368422
47,0.0025641025641025637
48,0.0025
49,0.0024390243902439024
50,0.0023809523809523807
51,0.002325581395348837
52,0.002272727272727273
53,0.0022222222222222222
54,0.002173913043478261
55,0.002127659574468085
56,0.002083333333333333
57,0.0020408163265306124
58,0.002000000000000001
59,0.00196078431372549
60,0.001923076923076923
61,0.0018867924528301887
62,0.0018518518518518515
63,0.0018181818181818188
64,0.0017857142857142859
65,0.0017543859649122814
66,0.001724137931034483
67,0.0016949152542372887
68,0.0016666666666666668
69,0.001639344262295082
70,0.001612903225806452
71,0.0015873015873015873
72,0.0015624999999999999
73,0.0015384615384615391
74,0.0015151515151515152
75,0.0014925373134328358
76,0.0014705882352941174
77,0.0014492753623188406
78,0.001428571428571429
79,0.0014084507042253522
80,0.0013888888888888887
81,0.0013698630136986301
82,0.0013513513513513514
83,0.001333333333333334
84,0.00131578947368421
85,0.0012987012987012987
86,0.0012820512820512823
87,0.0012658227848101266
88,0.00125
89,0.0012345679012345679
90,0.0012195121951219512
91,0.0012048192771084338
92,0.0011904761904761904
93,0.0011764705882352942
94,0.0011627906976744186
95,0.0011494252873563218
96,0.0011363636363636365
97,0.0011235955056179776
98,0.0011111111111111111
99,0.0010989010989010993
100,0.0010869565217391304
101,0.0010752688172043013
102,0.0010638297872340426
103,0.0010526315789473686
104,0.0010416666666666667
105,0.0010309278350515468
106,0.0010204081632653062
107,0.0010101010101010103
108,0.001
109,0.0010000000000000002
110,0.0010000000000000002
111,0.0010000000000000002
112,0.001
113,0.0010000000000000002
114,0.0010000000000000002
115,0.0010000000000000002
116,0.001
117,0.0010000000000000002
118,0.001
119,0.0010000000000000002
120,0.001
121,0.0010000000000000002
122,0.0010000000000000005
123,0.0010000000000000002
124,0.0010000000000000002
125,0.0010000000000000005
126,0.001
127,0.0010000000000000005
128,0.0010000000000000005
129,0.0010000000000000002
130,0.0010000000000000002
131,0.001
132,0.001
133,0.0010000000000000002
134,0.0010000000000000005
135,0.001
136,0.0010000000000000005
137,0.0010000000000000002
138,0.0010000000000000005
139,0.001
140,0.0010000000000000005
141,0.001
142,0.0010000000000000002
143,0.0010000000000000002
144,0.001
145,0.0010000000000000002
146,0.001
147,0.001
148,0.0010000000000000002
149,0.0010000000000000002
150,0.0010000000000000005
151,0.0010000000000000002
152,0.001
153,0.0010000000000000002
154,0.001
155,0.0010000000000000002
156,0.001
157,0.001
158,0.001
159,0.001
160,0.001
161,0.001
162,0.0010000000000000005
163,0.0010000000000000005
164,0.0010000000000000002
165,0.001
166,0.0010000000000000005
167,0.0010000000000000002
168,0.0010000000000000005
169,0.001
170,0.001
171,0.0010000000000000002
172,0.0010000000000000002
173,0.0010000000000000002
174,0.0010000000000000002
175,0.001
176,0.001
177,0.001
178,0.0010000000000000002
179,0.001
180,0.001
181,0.001
182,0.0010000000000000002
183,0.0010000000000000002
184,0.001
185,0.0010000000000000005
186,0.001
187,0.0010000000000000002
188,0.001
189,0.001
190,0.001
191,0.001
192,0.001
193,0.0010000000000000002
194,0.0010000000000000002
195,0.001
196,0.0010000000000000005
197,0.0010000000000000002
198,0.0010000000000000002
199,0.0010000000000000002
200,0.001
201,0.001
202,0.0010000000000000002
203,0.001
204,0.0010000000000000005
205,0.0010000000000000002
206,0.001
207,0.0010000000000000002
208,0.001
209,0.0010000000000000002
210,0.001
211,0.001
212,0.0010000000000000005
213,0.001
214,0.001
215,0.001
216,0.0010000000000000005
217,0.001
218,0.0010000000000000005
219,0.001
220,0.0010000000000000002
221,0.001
222,0.001
223,0.001
224,0.0010000000000000002
225,0.0010000000000000002
226,0.001
227,0.0010000000000000005
228,0.0010000000000000005
229,0.001
230,0.001
231,0.001
232,0.001
233,0.001
234,0.0010000000000000005
235,0.0010000000000000002
236,0.0010000000000000002
237,0.0010000000000000002
238,0.0010000000000000002
239,0.0010000000000000005
240,0.001
241,0.0010000000000000002
242,0.001
243,0.001
244,0.001
245,0.0010000000000000005
246,0.001
247,0.001
248,0.001
249,0.0010000000000000005
250,0.001
251,0.0010000000000000002
252,0.0010000000000000002
253,0.0010000000000000002
254,0.0010000000000000002
255,0.001
256,0.0010000000000000002
257,0.001
258,0.0010000000000000002
259,0.0010000000000000005
260,0.0010000000000000005
261,0.001
262,0.001
263,0.001
264,0.001
265,0.0010000000000000005
266,0.001
267,0.0010000000000000002
268,0.001
269,0.001
270,0.0010000000000000002
271,0.001
272,0.001
273,0.0010000000000000002
274,0.001
275,0.0010000000000000005
276,0.0010000000000000005
277,0.0010000000000000002
278,0.0010000000000000002
279,0.001
280,0.0010000000000000002
281,0.0010000000000000002
282,0.0010000000000000005
283,0.001
284,0.0010000000000000005
285,0.0010000000000000002
286,0.001
287,0.0010000000000000005
288,0.0010000000000000002
289,0.001
290,0.001
291,0.0010000000000000005
292,0.0010000000000000002
293,0.0010000000000000005
294,0.001
295,0.0010000000000000002
296,0.001
297,0.0010000000000000005
298,0.001
299,0.001
300,0.001
301,0.0010000000000000002
302,0.001
303,0.001
304,0.001
305,0.0010000000000000002
306,0.0010000000000000005
307,0.001
308,0.0010000000000000005
309,0.0010000000000000002
310,0.001
311,0.0010000000000000005
312,0.0010000000000000002
313,0.001
314,0.001
315,0.0010000000000000005
316,0.001
317,0.0010000000000000005
318,0.0010000000000000005
319,0.0010000000000000002
320,0.001
321,0.001
322,0.0010000000000000005
323,0.001
324,0.0010000000000000005
325,0.0010000000000000005
326,0.0010000000000000005
327,0.0010000000000000002
328,0.001
329,0.0010000000000000002
330,0.001
331,0.001
332,0.001
333,0.001
334,0.001
335,0.001
336,0.0010000000000000002
337,0.001
338,0.001
339,0.001
340,0.0010000000000000005
341,0.0010000000000000005
342,0.001
343,0.001
344,0.0010000000000000005
345,0.001
346,0.0010000000000000002
347,0.0010000000000000005
348,0.001
349,0.0010000000000000002
350,0.0010000000000000005
351,0.0010000000000000002
352,0.0010000000000000002
353,0.001
354,0.001
355,0.0010000000000000002
356,0.001
357,0.0010000000000000002
358,0.001
359,0.001
360,0.001
361,0.001
362,0.001
363,0.0010000000000000005
364,0.001
365,0.0010000000000000002
366,0.001
367,0.001
368,0.0010000000000000002
369,0.001
370,0.001
371,0.001
372,0.0010000000000000005
373,0.001
374,0.0010000000000000002
375,0.0010000000000000002
376,0.0010000000000000002
377,0.001
378,0.0010000000000000002
379,0.0010000000000000005
380,0.0010000000000000002
381,0.001
382,0.001
383,0.0010000000000000002
384,0.0010000000000000002
385,0.0010000000000000005
386,0.001
387,0.0010000000000000002
388,0.0010000000000000002
389,0.001
390,0.0010000000000000002
391,0.0010000000000000005
392,0.0010000000000000005
393,0.001
394,0.0010000000000000002
395,0.0010000000000000002
396,0.001
397,0.001
398,0.001
399,0.001
400,0.001
401,0.0010000000000000002
402,0.001
403,0.0010000000000000002
404,0.0010000000000000002
405,0.0010000000000000005
406,0.0010000000000000002
407,0.001
408,0.001
409,0.0010000000000000002
410,0.001
411,0.001
412,0.0010000000000000005
413,0.0010000000000000002
414,0.0010000000000000002
415,0.001
416,0.0010000000000000002
417,0.0010000000000000002
418,0.0010000000000000002
419,0.0010000000000000005
420,0.0010000000000000002
421,0.001
422,0.0010000000000000002
423,0.0010000000000000002
424,0.0010000000000000002
425,0.001
426,0.001
427,0.0010000000000000002
428,0.0010000000000000002
429,0.001
430,0.001
431,0.001
432,0.001
433,0.001
434,0.0010000000000000002
435,0.0010000000000000002
436,0.001
437,0.0010000000000000002
438,0.0010000000000000002
439,0.001
440,0.001
441,0.0010000000000000002
442,0.0010000000000000005
443,0.001
444,0.001
445,0.001
446,0.0010000000000000002
447,0.0010000000000000005
448,0.0010000000000000005
449,0.001
450,0.0010000000000000005
451,0.001
452,0.0010000000000000005
453,0.001
454,0.0010000000000000005
455,0.001
456,0.001
457,0.0010000000000000002
458,0.001
459,0.0010000000000000002
460,0.001
461,0.001
462,0.0010000000000000002
463,0.0010000000000000005
464,0.001
465,0.001
466,0.0010000000000000002
467,0.001
468,0.0010000000000000002
469,0.0010000000000000005
470,0.0010000000000000005
471,0.001
472,0.001
473,0.0010000000000000002
474,0.001
475,0.0010000000000000002
476,0.001
477,0.001
478,0.0010000000000000002
479,0.0010000000000000002
480,0.0010000000000000005
481,0.0010000000000000002
482,0.001
483,0.001
484,0.001
485,0.001
486,0.0010000000000000002
487,0.0010000000000000005
488,0.0010000000000000002
489,0.001
490,0.0010000000000000002
491,0.001
492,0.001
493,0.001
494,0.001
495,0.001
496,0.001
497,0.0010000000000000005
498,0.0010000000000000002
499,0.001
500,0.001
501,0.001
502,0.0010000000000000002
503,0.0010000000000000002
504,0.001
505,0.0010000000000000002
506,0.001
507,0.0010000000000000002
508,0.001
509,0.001
510,0.0010000000000000005
511,0.001
512,0.001
513,0.001
514,0.001
515,0.0010000000000000002
516,0.001
517,0.0010000000000000005
518,0.001
519,0.001
520,0.001
521,0.0010000000000000002
522,0.0010000000000000002
523,0.001
524,0.0010000000000000002
525,0.001
526,0.001
527,0.0010000000000000005
528,0.0010000000000000002
529,0.001
530,0.001
531,0.001
532,0.0010000000000000005
533,0.001
534,0.001
535,0.001
536,0.0010000000000000005
537,0.0010000000000000002
538,0.001
539,0.0010000000000000002
540,0.001
541,0.0010000000000000002
542,0.0010000000000000005
543,0.001
544,0.0010000000000000002
545,0.001
546,0.0010000000000000002
547,0.001
548,0.0010000000000000005
549,0.0010000000000000002
550,0.0010000000000000002
551,0.001
