episode,alpha
1,1.0
2,0.5
3,0.375
4,0.3333333333333333
5,0.29166666666666663
6,0.2489583333333333
7,0.3333333333333333
8,0.20701754385964913
9,0.19333333333333333
10,0.16190476190476188
11,0.16666666666666666
12,0.1369047619047619
13,0.1415343915343915
14,0.12464985994397759
15,0.1111111111111111
16,0.10814814814814817
17,0.0931818181818182
18,0.10021265284423181
19,0.08860236985236986
20,0.0840320173653507
21,0.08149850149850149
22,0.07372977899293688
23,0.06541666666666665
24,0.06693480811127868
25,0.05788982259570495
26,0.061995719935985814
27,0.05555555555555555
28,0.06048756884670197
29,0.05270467836257311
30,0.05096630465051518
31,0.04838150571233278
32,0.05022908060665497
33,0.04816497629044642
34,0.04575497198393954
35,0.0403446674098848
36,0.04954415023064908
37,0.0390139284583729
38,0.04535964912280701
39,0.04176405604977034
40,0.04384504384504384
41,0.044466403162055336
42,0.03693664360331027
43,0.039662522370032254
44,0.041714975845410625
45,0.03887057387057386
46,0.03688838619873103
47,0.03560727267623819
48,0.03501659579245786
49,0.03407118091855519
50,0.03286062262007757
51,0.03181289161545001
52,0.030633250367595715
53,0.029912408511791815
54,0.03187049244985351
55,0.0303865986766163
56,0.028997859846790323
57,0.02896337047907112
58,0.027187121702822722
59,0.026630076794550477
60,0.027588707001887546
61,0.025281077198599664
62,0.028148357838760317
63,0.02784453490335843
64,0.02684729987361566
65,0.026476524045522764
66,0.025039145706668167
67,0.024419321461295367
68,0.025914246357121837
69,0.024641137831871333
70,0.024535632229284964
71,0.023771137058147835
72,0.023736902242972608
73,0.02283398400653362
74,0.023021373030535832
75,0.02299154334038055
76,0.0216877543773936
77,0.02122705343976276
78,0.022736702072718017
79,0.022229674795037593
80,0.02183094333422311
81,0.021819400675377774
82,0.021380934081553643
83,0.02082373871571896
84,0.020506035087318353
85,0.020093007825957555
86,0.019419752463592642
87,0.02040816326530612
88,0.02034885186369734
89,0.019659687615139275
90,0.018541864701102976
91,0.01934407130534677
92,0.018819046869526124
93,0.01893482321441359
94,0.018486482884925888
95,0.017894243724884528
96,0.018014966185048976
97,0.017973626746927228
98,0.01748311119933991
99,0.01730368472029861
100,0.017165590642631075
101,0.016802352663189843
102,0.016115978694869658
103,0.016491453030607086
104,0.015889029003783105
105,0.01573041690520523
106,0.01615106136498608
107,0.016472866878685023
108,0.015880307564614497
109,0.015631461033143845
110,0.014997800402212168
111,0.015530068881081419
112,0.015537981916613753
113,0.015094664701698521
114,0.014798986683675196
115,0.014893404703866341
116,0.014331530541114182
117,0.014415367661759375
118,0.014607730460689687
119,0.013949965063723252
120,0.01396124494716044
121,0.014312407798323294
122,0.014031502632843766
123,0.013970310073629491
124,0.013416682411139873
125,0.013854541691303903
126,0.013423639464286458
127,0.013376897832156355
128,0.013089608714939426
129,0.013075219664699489
130,0.013414006767880009
131,0.012547064978948549
132,0.012627310731769266
133,0.01269738744675799
134,0.012598797411707753
135,0.012281494876431584
136,0.012396142239491844
137,0.012078815932426974
138,0.011989520146359083
139,0.012500762664802973
140,0.01201330467890867
141,0.012195336686943635
142,0.011620065524598037
143,0.012095451550142808
144,0.011921653060652855
145,0.011402764391650552
146,0.011437908496732027
147,0.011683131830997616
148,0.011414659738760807
149,0.011621305523744546
150,0.01142482866383844
151,0.011356886840757809
152,0.011114123512430022
153,0.010881221437192959
154,0.011235955056179775
155,0.011023281008839328
156,0.011135511459386585
157,0.010694982617179414
158,0.010869565217391304
159,0.01087928085723443
160,0.011363636363636364
161,0.010679640018700328
162,0.010765147560338981
163,0.010672635751901662
164,0.010318654139407525
165,0.01091617933723197
166,0.010690845599761845
167,0.010586469984974922
168,0.010409983366336095
169,0.010123295432985195
170,0.01020408163265306
171,0.01025979837105632
172,0.010152273888605007
173,0.010094722628083455
174,0.010171059662903605
175,0.01002421460677723
176,0.01020408163265306
177,0.00987992743479674
178,0.009840913102861846
179,0.010050505050505051
180,0.009709653092006033
181,0.009708737864077669
182,0.009728764837489488
183,0.00967032025665586
184,0.009641180072878343
185,0.009515275850896437
186,0.009662061239731142
187,0.009504183664618585
188,0.009441372147555811
189,0.009345794392523364
190,0.009345132163413193
191,0.009306397987145672
192,0.009318752204062485
193,0.00916488995550873
194,0.009180830953561304
195,0.009064753386754599
196,0.008996567945416405
197,0.008960288294498242
198,0.008856979819674898
199,0.008807399864767489
200,0.008762911862918762
201,0.008928571428571428
202,0.008702883321183172
203,0.00855417759174612
204,0.008542205701673461
205,0.008547637715588065
206,0.008548072886970898
207,0.008476239209452225
208,0.00865817091454273
209,0.008414352032937385
210,0.008375257883878573
211,0.00827919525199835
212,0.008202638160852684
213,0.008269287550299338
214,0.00815467849079507
215,0.008384679831605743
216,0.00823115543217092
217,0.008058225580219715
218,0.008144732662701803
219,0.007930313624910788
220,0.008300338056867649
221,0.008231996689020298
222,0.008070444635645739
223,0.007858955601782859
224,0.007927449486212946
225,0.007908365608892217
226,0.007896148640334687
227,0.007876145826827207
228,0.00784913881445953
229,0.007969528199219
230,0.00777258337896946
231,0.007692158402137339
232,0.007714386762381443
233,0.007621871957298879
234,0.007594802447653361
235,0.0075554733891361955
236,0.0075433361600767005
237,0.007437816180045331
238,0.0074570672810608625
239,0.007455678536659542
240,0.007399117022037157
241,0.007309884309500468
242,0.007266846785736239
243,0.007200358003267915
244,0.007269643952872241
245,0.007218095956119928
246,0.007273601408728091
247,0.007177472421349955
