episode,alpha
1,0.30268970371927667
2,0.048984838425178076
3,0.03787781861753358
4,0.2
5,0.08313540626040626
6,0.025005816192418776
7,0.10647870647870647
8,0.026036314365346258
9,0.04579983879871074
10,0.014650739525826234
11,0.07045454545454546
12,0.053392857142857145
13,0.015916169684624455
14,0.010559095750429326
15,0.0625
16,0.010883725815733606
17,0.030133470188282142
18,0.014351781174197093
19,0.009209607946080337
20,0.008661171430660863
21,0.0077590371159010595
22,0.012087932822784149
23,0.007983178861359637
24,0.009910948764583852
25,0.007638109199467214
26,0.006555995794569367
27,0.03571428571428571
28,0.006262201095727331
29,0.006286671312548411
30,0.005335322530015514
31,0.006734749582773676
32,0.006601081575012882
33,0.004986827691454834
34,0.006029708346271565
35,0.012541091149696404
36,0.008918660896631988
37,0.007424263066238191
38,0.006070608958487043
39,0.005245379415811959
40,0.007402006366749523
41,0.017807138310313688
42,0.005662025623857529
43,0.005204204435584085
44,0.0143926320960012
45,0.009579893353296572
46,0.00423938452888737
47,0.005626897883342191
48,0.0038697919276095595
49,0.004713263621149749
50,0.004110712653955572
51,0.003996187630776917
52,0.0059906387679571895
53,0.005751995007152917
54,0.006606061444748837
55,0.004171299825093157
56,0.0032126460023958084
57,0.003925563641947893
58,0.00673543910735171
59,0.005029596800221655
60,0.004155107678644443
61,0.00385195394528292
62,0.0037642008862963506
63,0.0071146874469205585
64,0.004412068352251256
65,0.003206656885394487
66,0.009092769425170545
67,0.0070515208942881075
68,0.003374611488613441
69,0.0035513550554118287
70,0.004536097804870288
71,0.004188070070223516
72,0.002657831514661778
73,0.0059204003296313736
74,0.0027307471320620054
75,0.01228099467931165
76,0.006001853115192982
77,0.004516781188805563
78,0.003294326113546248
79,0.003605659275736799
80,0.0024988733356681066
81,0.0026925545991013052
82,0.0035983123456058896
83,0.002976594852598215
84,0.0025581169792380904
85,0.002771356890109274
86,0.00385458228900042
87,0.010309278350515464
88,0.00271784437831392
89,0.0023273096151624423
90,0.003559709194395947
91,0.002690468490960137
92,0.002120428194184944
93,0.0033463163653018957
94,0.0020485034323733885
95,0.005071773558024286
96,0.002348445613388481
97,0.0027236434202528356
98,0.002391142328147345
99,0.002644104989657337
100,0.002041229319204369
101,0.0018313540982382592
102,0.00300903614391717
103,0.0023397589229984085
104,0.00619270022487459
105,0.0021078614144056404
106,0.0027439280363731155
107,0.0024073533419746653
108,0.0021146912921737545
109,0.0016416633002402478
110,0.0029813995964138025
111,0.003377582469970539
112,0.001891055532823463
113,0.0019791143173601704
114,0.002037214767093306
115,0.0016127568143484532
116,0.0021690786427630963
117,0.0017493866533350797
118,0.0023979450293253202
119,0.002996998271602182
120,0.004656867720328877
121,0.0037630235591354752
122,0.0021520565125119277
123,0.001718206368146515
124,0.0020659016777551907
125,0.001837601916423075
126,0.0014409180356536651
127,0.0015757486828470349
128,0.001279147628637205
129,0.001487297256107867
130,0.0048463419081587475
131,0.002187039718560451
132,0.0018108257694585254
133,0.001976459036829245
134,0.0012934817994969693
135,0.00450524246395806
136,0.0015778105864471116
137,0.0015927596276645725
138,0.0014124379889419085
139,0.002372341915006142
140,0.0016274187743095024
141,0.002096935520698075
142,0.0012083010384403873
143,0.0024982003915836036
144,0.0021397713376160206
145,0.0015686359097909963
146,0.004143900791945485
147,0.001574067613304458
148,0.001546565113772848
149,0.0039444367214016
150,0.002744571037834511
151,0.002959943887306523
152,0.001227750155882279
153,0.001675616575075957
154,0.005291005291005291
155,0.0012814334084443734
156,0.0034136251493326135
157,0.0021570620960841944
158,0.0051813471502590676
159,0.0012748883734841044
160,0.005220125786163522
161,0.003198064374645369
162,0.0025611279476804682
163,0.0013970089830300778
164,0.0018028177674635402
165,0.004418829273862005
166,0.0013632408276790205
